Artist,Title,Link
Paul Sandby,Cow-Girl in the Windsor Great Park,https://www.oilpaintings.com/paul-sandby-paintings-cow-girl-in-the-windsor-great-park
Paul Sandby,"Llangollen, Denbighshire",https://www.oilpaintings.com/paul-sandby-paintings-llangollen-denbighshire
Paul Sandby,The Laterna Magica,https://www.oilpaintings.com/paul-sandby-paintings-the-laterna-magica
Henry Sanderson,Woodland Baptism,https://www.oilpaintings.com/henry-sanderson-paintings-woodland-baptism
Anthony Frederick Sandys,Darby in His Basket Kennel,https://www.oilpaintings.com/anthony-frederick-sandys-paintings-darby-in-his-basket-kennel
Anthony Frederick Sandys,Morgan le Fay,https://www.oilpaintings.com/anthony-frederick-sandys-paintings-morgan-le-fay
Anthony Frederick Sandys,Love's Shadow,https://www.oilpaintings.com/anthony-frederick-sandys-paintings-loves-shadow
Anthony Frederick Sandys,Morgana le Fay II,https://www.oilpaintings.com/anthony-frederick-sandys-paintings-morgana-le-fay-ii
Anthony Frederick Sandys,Once a Week,https://www.oilpaintings.com/anthony-frederick-sandys-paintings-once-a-week
Anthony Frederick Sandys,Perdita,https://www.oilpaintings.com/anthony-frederick-sandys-paintings-perdita
Anthony Frederick Sandys,Gentle Spring,https://www.oilpaintings.com/anthony-frederick-sandys-paintings-gentle-spring
